Output file with compressibility drag breakdown

  VEHICLE TAG : cruise

  REFERENCE AREA ................  63.2 m2 
  MAIN WING SWEEP ...............   3.0 deg
  MAIN WING THICKNESS RATIO .....  0.15    
 
 TOTAL COMPRESSIBILITY DRAG 
  CL   |  M=0.450 | M=0.500 | M=0.550 | M=0.600 | M=0.650 | M=0.700 | M=0.750 | M=0.800 | M=0.850 | M=0.900 | M=0.950 | 
 0.300 |  0.00000 | 0.00002 | 0.00007 | 0.00027 | 0.00086 | 0.00255 | 0.00700 | 0.01801 | 0.04374 | 0.10101 | 0.22291 | 
 0.350 |  0.00000 | 0.00002 | 0.00009 | 0.00031 | 0.00101 | 0.00300 | 0.00825 | 0.02122 | 0.05155 | 0.11903 | 0.26269 | 
 0.400 |  0.00001 | 0.00003 | 0.00010 | 0.00037 | 0.00119 | 0.00353 | 0.00969 | 0.02494 | 0.06058 | 0.13990 | 0.30874 | 
 0.450 |  0.00001 | 0.00003 | 0.00012 | 0.00043 | 0.00140 | 0.00413 | 0.01135 | 0.02920 | 0.07093 | 0.16379 | 0.36147 | 
 0.500 |  0.00001 | 0.00003 | 0.00014 | 0.00050 | 0.00163 | 0.00482 | 0.01323 | 0.03402 | 0.08265 | 0.19086 | 0.42121 | 
 0.550 |  0.00001 | 0.00004 | 0.00016 | 0.00058 | 0.00189 | 0.00558 | 0.01533 | 0.03942 | 0.09578 | 0.22115 | 0.48807 | 
 0.600 |  0.00001 | 0.00005 | 0.00019 | 0.00067 | 0.00217 | 0.00643 | 0.01765 | 0.04540 | 0.11028 | 0.25465 | 0.56199 | 
 0.650 |  0.00001 | 0.00005 | 0.00022 | 0.00077 | 0.00248 | 0.00735 | 0.02018 | 0.05191 | 0.12610 | 0.29118 | 0.64261 | 
 0.700 |  0.00001 | 0.00006 | 0.00024 | 0.00087 | 0.00282 | 0.00834 | 0.02290 | 0.05891 | 0.14311 | 0.33047 | 0.72931 | 
 0.750 |  0.00001 | 0.00007 | 0.00027 | 0.00098 | 0.00317 | 0.00939 | 0.02578 | 0.06633 | 0.16113 | 0.37207 | 0.82112 | 
 0.800 |  0.00002 | 0.00008 | 0.00031 | 0.00110 | 0.00354 | 0.01048 | 0.02878 | 0.07405 | 0.17989 | 0.41539 | 0.91674 | 
-----------------------------------------------------------------------------------------------------------------------
 HORIZONTAL_STABILIZER  ( t/c: 0.120 )
  CL   |  M=0.450 | M=0.500 | M=0.550 | M=0.600 | M=0.650 | M=0.700 | M=0.750 | M=0.800 | M=0.850 | M=0.900 | M=0.950 | 
 0.300 |  0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00011 | 0.00031 | 0.00086 | 0.00222 | 0.00540 | 0.01247 | 0.02751 | 
