Output file with compressibility drag breakdown

  VEHICLE TAG : cruise

  REFERENCE AREA ................  69.5 m2 
  MAIN WING SWEEP ...............  23.8 deg
  MAIN WING THICKNESS RATIO .....  0.12    
 
 TOTAL COMPRESSIBILITY DRAG 
  CL   |  M=0.450 | M=0.500 | M=0.550 | M=0.600 | M=0.650 | M=0.700 | M=0.750 | M=0.800 | M=0.850 | M=0.900 | M=0.950 | 
 0.300 |  0.00000 | 0.00000 | 0.00001 | 0.00005 | 0.00016 | 0.00047 | 0.00130 | 0.00335 | 0.00814 | 0.01880 | 0.04148 | 
 0.350 |  0.00000 | 0.00000 | 0.00002 | 0.00006 | 0.00020 | 0.00058 | 0.00159 | 0.00409 | 0.00994 | 0.02294 | 0.05063 | 
 0.400 |  0.00000 | 0.00001 | 0.00002 | 0.00007 | 0.00024 | 0.00070 | 0.00193 | 0.00496 | 0.01205 | 0.02783 | 0.06143 | 
 0.450 |  0.00000 | 0.00001 | 0.00002 | 0.00009 | 0.00029 | 0.00085 | 0.00232 | 0.00598 | 0.01452 | 0.03352 | 0.07398 | 
 0.500 |  0.00000 | 0.00001 | 0.00003 | 0.00011 | 0.00034 | 0.00101 | 0.00277 | 0.00714 | 0.01734 | 0.04003 | 0.08834 | 
 0.550 |  0.00000 | 0.00001 | 0.00003 | 0.00013 | 0.00040 | 0.00119 | 0.00328 | 0.00844 | 0.02050 | 0.04734 | 0.10448 | 
 0.600 |  0.00000 | 0.00001 | 0.00004 | 0.00015 | 0.00047 | 0.00140 | 0.00384 | 0.00988 | 0.02399 | 0.05540 | 0.12227 | 
 0.650 |  0.00000 | 0.00001 | 0.00005 | 0.00017 | 0.00055 | 0.00162 | 0.00444 | 0.01143 | 0.02776 | 0.06411 | 0.14148 | 
 0.700 |  0.00000 | 0.00001 | 0.00005 | 0.00019 | 0.00063 | 0.00185 | 0.00508 | 0.01307 | 0.03175 | 0.07330 | 0.16177 | 
 0.750 |  0.00000 | 0.00002 | 0.00006 | 0.00022 | 0.00071 | 0.00209 | 0.00574 | 0.01476 | 0.03585 | 0.08277 | 0.18267 | 
 0.800 |  0.00000 | 0.00002 | 0.00007 | 0.00024 | 0.00079 | 0.00233 | 0.00639 | 0.01645 | 0.03995 | 0.09225 | 0.20360 | 
-----------------------------------------------------------------------------------------------------------------------
 HORIZONTAL_STABILIZER  ( t/c: 0.110 )
  CL   |  M=0.450 | M=0.500 | M=0.550 | M=0.600 | M=0.650 | M=0.700 | M=0.750 | M=0.800 | M=0.850 | M=0.900 | M=0.950 | 
 0.300 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.350 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.400 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.450 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.500 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.550 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.600 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.650 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.700 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.750 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
 0.800 |  0.00000 | 0.00000 | 0.00000 | 0.00000 | 0.00001 | 0.00003 | 0.00008 | 0.00021 | 0.00052 | 0.00120 | 0.00264 | 
-----------------------------------------------------------------------------------------------------------------------
 MAIN_WING  ( t/c: 0.124 )
  CL   |  M=0.450 | M=0.500 | M=0.550 | M=0.600 | M=0.650 | M=0.700 | M=0.750 | M=0.800 | M=0.850 | M=0.900 | M=0.950 | 
